(8,25,W)
(8,26,B)
(8,27,B)
(8,28,B)
(8,29,W)
(8,30,W)
(8,31,W)
(8,32,B)
(8,33,B)
(8,34,W)
(8,35,W)
(8,36,W)
(8,37,B)
(8,38,B)
(8,39,B)
(8,40,W)
(8,41,B)
(8,42,W)
(8,43,W)
(8,44,W)
(8,45,W)
(8,46,B)
(8,47,W)
(8,48,W)
(8,49,B)
(9,0,W)
(9,1,W)
(9,2,W)
(9,3,W)
(9,4,W)
(9,5,W)
(9,6,W)
(9,7,W)
(9,8,B)
(9,9,W)
(9,10,W)
(9,11,W)
(9,12,W)
(9,13,W)
(9,14,W)
(9,15,B)
(9,16,W)
(9,17,B)
(9,18,W)
(9,19,W)
(9,20,W)
(9,21,W)
(9,22,B)
(9,23,W)
(9,24,W)
(9,25,W)
(9,26,W)
(9,27,W)
(9,28,B)
(9,29,W)
(9,30,W)
(9,31,W)
(9,32,W)
(9,33,W)
(9,34,W)
(9,35,B)
(9,36,W)
(9,37,W)
(9,38,W)
(9,39,W)
(9,40,W)
(9,41,W)
(9,42,W)
(9,43,W)
(9,44,W)
(9,45,B)
(9,46,W)
(9,47,B)
(9,48,B)
(9,49,B)
(10,0,W)
(10,1,W)
(10,2,W)
(10,3,W)
(10,4,W)
(10,5,B)
(10,6,W)
(10,7,W)
(10,8,W)
(10,9,B)
(10,10,W)
(10,11,W)
(10,12,W)
(10,13,B)
(10,14,W)
(10,15,W)
(10,16,W)
(10,17,W)
(10,18,W)
(10,19,W)
(10,20,B)
(10,21,W)
(10,22,W)
(10,23,B)
(10,24,W)
(10,25,W)
(10,26,W)
(10,27,W)
(10,28,B)
(10,29,W)
(10,30,W)
(10,31,B)
(10,32,W)
(10,33,W)
(10,34,W)
(10,35,B)
(10,36,B)
(10,37,B)
(10,38,W)
(10,39,W)
(10,40,W)
(10,41,W)
(10,42,W)
(10,43,W)
(10,44,W)
(10,45,W)
(10,46,B)
(10,47,W)
(10,48,W)
(10,49,W)
(11,0,B)
(11,1,W)
(11,2,W)
(11,3,B)
(11,4,W)
(11,5,W)
(11,6,B)
(11,7,W)
(11,8,W)
(11,9,W)
(11,10,W)
(11,11,W)
(11,12,W)
(11,13,W)
(11,14,W)
(11,15,W)
(11,16,W)
(11,17,B)
(11,18,W)
(11,19,B)
(11,20,B)
(11,21,W)
(11,22,W)
(11,23,W)
(11,24,W)
(11,25,W)
(11,26,W)
(11,27,B)
(11,28,W)
(11,29,W)
(11,30,B)
(11,31,B)
(11,32,W)
(11,33,W)
(11,34,W)
(11,35,W)
(11,36,W)
(11,37,W)
(11,38,W)
(11,39,B)
(11,40,W)
(11,41,W)
(11,42,W)
(11,43,W)
(11,44,W)
(11,45,B)
(11,46,B)
(11,47,W)
(11,48,W)
(11,49,W)
(12,0,B)
(12,1,W)
(12,2,W)
(12,3,B)
(12,4,W)
(12,5,W)
(12,6,B)
(12,7,W)
(12,8,W)
(12,9,B)
(12,10,B)
(12,11,B)
(12,12,W)
(12,13,W)
(12,14,W)
(12,15,W)
(12,16,B)
(12,17,W)
(12,18,W)
(12,19,B)
(12,20,W)
(12,21,W)
(12,22,W)
(12,23,W)
(12,24,W)
(12,25,W)
(12,26,W)
(12,27,B)
(12,28,W)
(12,29,W)
(12,30,W)
(12,31,B)
(12,32,B)
(12,33,W)
(12,34,W)
(12,35,W)
(12,36,W)
(12,37,W)
(12,38,B)
(12,39,W)
(12,40,W)
(12,41,W)
(12,42,B)
(12,43,W)
(12,44,W)
(12,45,W)
(12,46,B)
(12,47,B)
(12,48,W)
(12,49,W)
(13,0,W)
(13,1,B)
(13,2,W)
(13,3,W)
(13,4,W)
(13,5,W)
(13,6,W)
(13,7,W)
(13,8,W)
(13,9,W)
(13,10,B)
(13,11,B)
(13,12,W)
(13,13,W)
(13,14,B)
(13,15,B)
(13,16,W)
(13,17,W)
(13,18,B)
(13,19,W)
(13,20,W)
(13,21,W)
(13,22,W)
(13,23,W)
(13,24,W)
(13,25,W)
(13,26,W)
(13,27,W)
(13,28,W)
(13,29,B)
(13,30,W)
(13,31,W)
(13,32,B)
(13,33,B)
(13,34,W)
(13,35,W)
(13,36,W)
(13,37,W)
(13,38,W)
(13,39,W)
(13,40,W)
(13,41,W)
(13,42,W)
(13,43,W)
(13,44,W)
(13,45,B)
(13,46,B)
(13,47,W)
(13,48,B)
(13,49,W)
(14,0,W)
(14,1,W)
(14,2,B)
(14,3,W)
(14,4,B)
(14,5,B)
(14,6,B)
(14,7,W)
(14,8,W)
(14,9,W)
(14,10,B)
(14,11,B)
(14,12,B)
(14,13,W)
(14,14,W)
(14,15,W)
(14,16,W)
(14,17,W)
(14,18,W)
(14,19,B)
(14,20,W)
(14,21,B)
(14,22,W)
(14,23,W)
(14,24,B)
(14,25,W)
(14,26,B)
(14,27,B)
(14,28,W)
(14,29,B)
(14,30,W)
(14,31,W)
(14,32,B)
(14,33,W)
(14,34,W)
(14,35,W)
(14,36,W)
(14,37,W)
(14,38,W)
(14,39,B)
(14,40,W)
(14,41,W)
(14,42,W)
(14,43,B)
(14,44,W)
(14,45,W)
(14,46,W)
(14,47,W)
(14,48,W)
(14,49,W)
(15,0,W)
(15,1,W)
(15,2,W)
(15,3,W)
(15,4,W)
(15,5,B)
(15,6,W)
(15,7,W)
(15,8,W)
(15,9,B)
(15,10,W)
(15,11,W)
(15,12,W)
(15,13,W)
(15,14,B)
(15,15,W)
(15,16,W)
(15,17,W)
(15,18,B)
(15,19,W)
(15,20,W)
(15,21,B)
(15,22,B)
(15,23,W)
(15,24,W)
(15,25,W)
(15,26,W)
(15,27,W)
(15,28,W)
(15,29,W)
(15,30,W)
(15,31,W)
(15,32,B)
(15,33,W)
(15,34,W)
(15,35,B)
(15,36,B)
(15,37,B)
(15,38,W)
(15,39,B)
(15,40,W)
(15,41,B)
(15,42,B)
(15,43,W)
(15,44,B)
(15,45,W)
(15,46,B)
(15,47,B)
(15,48,W)
(15,49,W)
(16,0,B)
(16,1,W)
(16,2,W)
(16,3,B)
(16,4,W)
(16,5,W)
(16,6,W)
(16,7,B)
(16,8,B)
(16,9,B)
(16,10,B)
(16,11,W)
(16,12,W)
(16,13,W)
(16,14,W)
(16,15,W)
(16,16,W)
(16,17,B)
(16,18,B)
(16,19,W)
(16,20,W)
(16,21,W)
(16,22,W)
(16,23,W)
(16,24,W)
(16,25,W)
(16,26,B)
(16,27,B)
(16,28,W)
(16,29,W)
(16,30,W)
(16,31,B)
(16,32,W)
(16,33,W)
(16,34,W)
(16,35,W)
(16,36,W)
(16,37,B)
(16,38,W)
(16,39,B)
(16,40,W)
(16,41,W)
(16,42,W)
(16,43,W)
(16,44,W)
(16,45,B)
(16,46,W)
(16,47,W)
(16,48,B)
(16,49,B)
(17,0,W)
(17,1,W)
(17,2,W)
(17,3,W)
(17,4,W)
(17,5,B)
(17,6,B)
(17,7,W)
(17,8,B)
(17,9,W)
(17,10,W)
(17,11,W)
(17,12,W)
(17,13,W)
(17,14,W)
(17,15,W)
(17,16,W)
(17,17,B)
(17,18,B)
(17,19,B)
(17,20,B)
(17,21,W)
(17,22,W)
(17,23,W)
(17,24,B)
(17,25,W)
(17,26,W)
(17,27,B)
(17,28,W)
(17,29,W)
(17,30,W)
(17,31,B)
(17,32,W)
(17,33,W)
(17,34,W)
(17,35,W)
(17,36,W)
(17,37,B)
(17,38,B)
(17,39,B)
(17,40,W)
(17,41,B)
(17,42,W)
(17,43,B)
(17,44,B)
(17,45,W)
(17,46,W)
(17,47,B)
(17,48,W)
(17,49,W)
(18,0,B)
(18,1,W)
(18,2,B)
(18,3,B)
(18,4,B)
(18,5,B)
(18,6,W)
(18,7,B)
(18,8,W)
(18,9,W)
(18,10,B)
(18,11,W)
(18,12,W)
(18,13,W)
(18,14,W)
(18,15,W)
(18,16,W)
(18,17,W)
(18,18,W)
(18,19,W)
(18,20,B)
(18,21,B)
(18,22,W)
(18,23,B)
(18,24,W)
(18,25,W)
(18,26,B)
(18,27,B)
(18,28,W)
(18,29,W)
(18,30,B)
(18,31,W)
(18,32,B)
(18,33,W)
(18,34,W)
(18,35,B)
(18,36,W)
(18,37,W)
(18,38,W)
(18,39,B)
(18,40,W)
(18,41,W)
(18,42,W)
(18,43,W)
(18,44,W)
(18,45,W)
(18,46,W)
(18,47,W)
(18,48,B)
(18,49,W)
(19,0,W)
(19,1,W)
(19,2,W)
(19,3,W)
(19,4,B)
(19,5,W)
(19,6,W)
(19,7,W)
(19,8,W)
(19,9,B)
(19,10,W)
(19,11,B)
(19,12,B)
(19,13,W)
(19,14,W)
(19,15,W)
(19,16,W)
(19,17,B)
(19,18,W)
(19,19,B)
(19,20,B)
(19,21,W)
(19,22,B)
(19,23,W)
(19,24,B)
(19,25,W)
(19,26,W)
(19,27,B)
(19,28,B)
(19,29,W)
(19,30,W)
(19,31,W)
(19,32,W)
(19,33,B)
(19,34,W)
(19,35,W)
(19,36,W)
(19,37,B)
(19,38,W)
(19,39,W)
(19,40,W)
(19,41,W)
(19,42,B)
(19,43,W)
(19,44,B)
(19,45,B)
(19,46,W)
(19,47,B)
(19,48,W)
(19,49,W)
(20,0,B)
(20,1,B)
(20,2,B)
(20,3,W)
(20,4,B)
(20,5,W)
(20,6,W)
(20,7,B)
(20,8,W)
(20,9,W)
(20,10,W)
(20,11,W)
(20,12,W)
(20,13,W)
(20,14,W)
(20,15,B)
(20,16,W)
(20,17,B)
(20,18,B)
(20,19,W)
(20,20,W)
(20,21,B)
(20,22,W)
(20,23,W)
(20,24,W)
(20,25,W)
(20,26,W)
(20,27,B)
(20,28,W)
(20,29,W)
(20,30,B)
(20,31,B)
(20,32,W)
(20,33,W)
(20,34,B)
(20,35,B)
(20,36,W)
(20,37,W)
(20,38,B)
(20,39,W)
(20,40,B)
(20,41,W)
(20,42,W)
(20,43,W)
(20,44,B)
(20,45,W)
(20,46,B)
(20,47,W)
(20,48,W)
(20,49,W)
(21,0,W)
(21,1,B)
(21,2,B)
(21,3,W)
(21,4,W)
(21,5,W)
(21,6,B)
(21,7,B)
(21,8,B)
(21,9,W)
(21,10,B)
(21,11,W)
(21,12,W)
(21,13,W)
(21,14,W)
(21,15,W)
(21,16,W)
(21,17,W)
(21,18,B)
(21,19,W)
(21,20,W)
(21,21,W)
(21,22,W)
(21,23,B)
(21,24,B)
(21,25,W)
(21,26,W)
(21,27,W)
(21,28,W)
(21,29,W)
(21,30,B)
(21,31,W)
(21,32,W)
(21,33,W)
(21,34,W)
(21,35,W)
(21,36,W)
(21,37,B)
(21,38,W)
(21,39,B)
(21,40,W)
(21,41,W)
(21,42,W)
(21,43,B)
(21,44,W)
(21,45,B)
(21,46,B)
(21,47,W)
(21,48,W)
(21,49,W)
(22,0,B)
(22,1,W)
(22,2,B)
(22,3,W)
(22,4,W)
(22,5,W)
(22,6,W)
(22,7,W)
(22,8,W)
(22,9,B)
(22,10,W)
(22,11,W)
(22,12,W)
(22,13,W)
(22,14,B)
(22,15,W)
(22,16,B)
(22,17,B)
(22,18,B)
(22,19,W)
(22,20,W)
(22,21,B)
(22,22,B)
(22,23,W)
(22,24,W)
(22,25,W)
(22,26,B)
(22,27,B)
(22,28,W)
(22,29,B)
(22,30,W)
(22,31,W)
(22,32,B)
(22,33,W)
(22,34,W)
(22,35,W)
(22,36,W)
(22,37,W)
(22,38,W)
(22,39,W)
(22,40,B)
(22,41,W)
(22,42,B)
(22,43,B)
(22,44,W)
(22,45,W)
(22,46,W)
(22,47,W)
(22,48,B)
(22,49,W)
(23,0,W)
(23,1,B)
(23,2,W)
(23,3,W)
(23,4,B)
(23,5,W)
(23,6,W)
(23,7,W)
(23,8,W)
(23,9,W)
(23,10,W)
(23,11,B)
(23,12,B)
(23,13,W)
(23,14,W)
(23,15,B)
(23,16,B)
(23,17,W)
(23,18,W)
(23,19,W)
(23,20,W)
(23,21,B)
(23,22,B)
(23,23,B)
(23,24,W)
(23,25,W)
(23,26,B)
(23,27,W)
(23,28,B)
(23,29,W)
(23,30,B)
(23,31,W)
(23,32,W)
(23,33,W)
(23,34,W)
(23,35,B)
(23,36,W)
(23,37,W)
(23,38,W)
(23,39,W)
(23,40,B)
(23,41,W)
(23,42,B)
(23,43,W)
(23,44,W)
(23,45,B)
(23,46,W)
(23,47,W)
(23,48,B)
(23,49,B)
(24,0,W)
(24,1,W)
(24,2,W)
(24,3,W)
(24,4,W)
(24,5,W)
(24,6,B)
(24,7,W)
(24,8,B)
(24,9,W)
(24,10,W)
(24,11,W)
(24,12,W)
(24,13,W)
(24,14,W)
(24,15,W)
(24,16,W)
(24,17,W)
(24,18,W)
(24,19,B)
(24,20,W)
(24,21,W)
(24,22,W)
(24,23,W)
(24,24,W)
(24,25,W)
(24,26,W)
(24,27,W)
(24,28,W)
(24,29,W)
(24,30,W)
(24,31,B)
(24,32,W)
(24,33,W)
(24,34,W)
(24,35,W)
(24,36,W)
(24,37,B)
(24,38,B)
(24,39,W)
(24,40,B)
(24,41,W)
(24,42,W)
(24,43,W)
(24,44,B)
(24,45,W)
(24,46,W)
(24,47,W)
(24,48,W)
(24,49,W)
(25,0,W)
(25,1,B)
(25,2,B)
(25,3,B)
(25,4,W)
(25,5,B)
(25,6,W)
(25,7,W)
(25,8,B)
(25,9,W)
(25,10,W)
(25,11,W)
(25,12,W)
(25,13,B)
(25,14,W)
(25,15,B)
(25,16,W)
(25,17,W)
(25,18,B)
(25,19,W)
(25,20,W)
(25,21,B)
(25,22,B)
(25,23,W)
(25,24,W)
(25,25,W)
(25,26,W)
(25,27,B)
(25,28,W)
(25,29,W)
(25,30,B)
(25,31,B)
(25,32,W)
(25,33,W)
(25,34,B)
(25,35,W)
(25,36,B)
(25,37,W)
(25,38,B)
(25,39,B)
(25,40,W)
(25,41,B)
(25,42,W)
(25,43,W)
(25,44,W)
(25,45,W)
(25,46,W)
(25,47,W)
(25,48,B)
(25,49,B)
(26,0,B)
(26,1,B)
(26,2,W)
(26,3,W)
(26,4,W)
(26,5,W)
(26,6,B)
(26,7,W)
(26,8,W)
(26,9,B)
(26,10,B)
(26,11,B)
(26,12,W)
(26,13,B)
(26,14,B)
(26,15,W)
(26,16,W)
(26,17,B)
(26,18,W)
(26,19,W)
(26,20,W)
(26,21,W)
(26,22,B)
(26,23,W)
(26,24,B)
(26,25,W)
(26,26,W)
(26,27,W)
(26,28,W)
(26,29,W)
(26,30,W)
(26,31,W)
(26,32,W)
(26,33,W)
(26,34,B)
(26,35,W)
(26,36,B)
(26,37,W)
(26,38,W)
(26,39,B)
(26,40,W)
(26,41,W)
(26,42,B)
(26,43,W)
(26,44,W)
(26,45,W)
(26,46,W)
(26,47,W)
(26,48,W)
(26,49,W)
(27,0,B)
(27,1,B)
(27,2,W)
(27,3,B)
(27,4,W)
(27,5,W)
(27,6,B)
(27,7,W)
(27,8,B)
(27,9,W)
(27,10,W)
(27,11,W)
(27,12,W)
(27,13,W)
(27,14,B)
(27,15,W)
(27,16,W)
(27,17,W)
(27,18,B)
(27,19,W)
(27,20,B)
(27,21,W)
(27,22,W)
(27,23,B)
(27,24,B)
(27,25,W)
(27,26,W)
(27,27,W)
(27,28,W)
(27,29,W)
(27,30,B)
(27,31,W)
(27,32,B)
(27,33,W)
(27,34,W)
(27,35,B)
(27,36,W)
(27,37,W)
(27,38,W)
(27,39,W)
(27,40,W)
(27,41,B)
(27,42,W)
(27,43,B)
(27,44,W)
(27,45,W)
(27,46,W)
(27,47,W)
(27,48,B)
(27,49,W)
(28,0,B)
(28,1,W)
(28,2,W)
(28,3,W)
(28,4,W)
(28,5,W)
(28,6,W)
(28,7,W)
(28,8,W)
(28,9,W)
(28,10,W)
(28,11,W)
(28,12,W)
(28,13,W)
(28,14,W)
(28,15,W)
(28,16,B)
(28,17,W)
(28,18,B)
(28,19,W)
(28,20,W)
(28,21,B)
(28,22,B)
(28,23,B)
(28,24,B)
(28,25,B)
(28,26,W)
(28,27,B)
(28,28,W)
(28,29,B)
(28,30,W)
(28,31,W)
(28,32,W)
(28,33,W)
(28,34,W)
(28,35,W)
(28,36,W)
(28,37,W)
(28,38,W)
(28,39,W)
(28,40,W)
(28,41,W)
(28,42,W)
(28,43,W)
(28,44,B)
(28,45,W)
(28,46,B)
(28,47,B)
(28,48,W)
(28,49,B)
(29,0,W)
(29,1,W)
(29,2,W)
(29,3,W)
(29,4,B)
(29,5,W)
(29,6,W)
(29,7,B)
(29,8,W)
(29,9,B)
(29,10,W)
(29,11,W)
(29,12,B)
(29,13,W)
(29,14,W)
(29,15,B)
(29,16,W)
(29,17,W)
(29,18,W)
(29,19,B)
(29,20,W)
(29,21,W)
(29,22,W)
(29,23,W)
(29,24,W)
(29,25,W)
(29,26,B)
(29,27,W)
(29,28,B)
(29,29,W)
(29,30,W)
(29,31,W)
(29,32,W)
(29,33,W)
(29,34,W)
(29,35,B)
(29,36,B)
(29,37,B)
(29,38,W)
(29,39,W)
(29,40,W)
(29,41,W)
(29,42,B)
(29,43,W)
(29,44,W)
(29,45,B)
(29,46,W)
(29,47,B)
(29,48,W)
(29,49,W)
(30,0,W)
(30,1,B)
(30,2,W)
(30,3,W)
(30,4,B)
(30,5,W)
(30,6,B)
(30,7,B)
(30,8,W)
(30,9,B)
(30,10,W)
(30,11,B)
(30,12,W)
(30,13,W)
(30,14,W)
(30,15,W)
(30,16,W)
(30,17,W)
(30,18,W)
(30,19,B)
(30,20,W)
(30,21,W)
(30,22,W)
(30,23,B)
(30,24,W)
(30,25,W)
(30,26,W)
(30,27,W)
(30,28,W)
(30,29,W)
(30,30,W)
(30,31,B)
(30,32,W)
(30,33,B)
(30,34,W)
(30,35,W)
(30,36,W)
(30,37,W)
(30,38,B)
(30,39,W)
(30,40,W)
(30,41,W)
(30,42,B)
(30,43,W)
(30,44,W)
(30,45,B)
(30,46,W)
(30,47,W)
(30,48,W)
(30,49,W)
(31,0,B)
(31,1,W)
(31,2,W)
(31,3,W)
(31,4,W)
(31,5,W)
(31,6,W)
(31,7,W)
(31,8,W)
(31,9,W)
(31,10,B)
(31,11,B)
(31,12,W)
(31,13,B)
(31,14,B)
(31,15,W)
(31,16,W)
(31,17,W)
(31,18,W)
(31,19,W)
(31,20,W)
(31,21,B)
(31,22,W)
(31,23,W)
(31,24,W)
(31,25,W)
(31,26,W)
(31,27,B)
(31,28,W)
(31,29,W)
(31,30,B)
(31,31,W)
(31,32,B)
(31,33,W)
(31,34,W)
(31,35,W)
(31,36,W)
(31,37,W)
(31,38,W)
(31,39,W)
(31,40,W)
(31,41,W)
(31,42,W)
(31,43,B)
(31,44,W)
(31,45,W)
(31,46,W)
(31,47,B)
(31,48,W)
(31,49,W)
(32,0,W)
(32,1,B)
(32,2,W)
(32,3,W)
(32,4,B)
(32,5,W)
(32,6,W)
(32,7,W)
(32,8,W)
(32,9,W)
(32,10,W)
(32,11,W)
(32,12,W)
(32,13,B)
(32,14,W)
(32,15,B)
(32,16,W)
(32,17,W)
(32,18,W)
(32,19,W)
(32,20,W)
(32,21,W)
(32,22,W)
(32,23,W)
(32,24,B)
(32,25,W)
(32,26,W)
(32,27,W)
(32,28,W)
(32,29,B)
(32,30,W)
(32,31,W)
(32,32,B)
(32,33,W)
(32,34,W)
(32,35,W)
(32,36,W)
(32,37,B)
(32,38,B)
(32,39,B)
(32,40,W)
(32,41,B)
(32,42,W)
(32,43,W)
(32,44,W)
(32,45,W)
(32,46,W)
(32,47,B)
(32,48,W)
(32,49,W)
(33,0,B)
(33,1,W)
(33,2,W)
(33,3,W)
(33,4,W)
(33,5,B)
(33,6,B)
(33,7,W)
(33,8,W)
(33,9,W)
(33,10,W)
(33,11,W)
(33,12,W)
(33,13,W)
(33,14,W)
(33,15,W)
(33,16,W)
(33,17,B)
(33,18,B)
(33,19,W)
(33,20,W)
(33,21,B)
(33,22,B)
(33,23,W)
(33,24,W)
(33,25,W)
(33,26,B)
(33,27,B)
(33,28,W)
(33,29,B)
(33,30,W)
(33,31,B)
(33,32,W)
(33,33,W)
(33,34,W)
(33,35,W)
(33,36,B)
(33,37,B)
(33,38,W)
(33,39,W)
(33,40,W)
(33,41,B)
(33,42,B)
(33,43,W)
(33,44,W)
(33,45,W)
(33,46,W)
(33,47,B)
(33,48,B)
(33,49,B)
(34,0,W)
(34,1,B)
(34,2,B)
(34,3,W)
(34,4,W)
(34,5,W)
(34,6,W)
(34,7,B)
(34,8,W)
(34,9,W)
(34,10,B)
(34,11,W)
(34,12,W)
(34,13,W)
(34,14,W)
(34,15,W)
(34,16,W)
(34,17,W)
(34,18,W)
(34,19,W)
(34,20,B)
(34,21,B)
(34,22,W)
(34,23,B)
(34,24,W)
(34,25,W)
(34,26,B)
(34,27,B)
(34,28,B)
(34,29,B)
(34,30,B)
(34,31,W)
(34,32,B)
(34,33,W)
(34,34,W)
(34,35,W)
(34,36,W)
(34,37,W)
(34,38,B)
(34,39,W)
(34,40,W)
(34,41,B)
(34,42,W)
(34,43,W)
(34,44,B)
(34,45,B)
(34,46,W)
(34,47,B)
(34,48,W)
(34,49,B)
